text,id,media,rotulo_maritaca
"Cada Bolsominion que atacou Brasília hoje deveria ser neutralizado. sem piedade. \n\nEste é um ataque a todos os homens, mulheres e crianças no Brasil. Que Deus proteja o @LulaOficial e castigue os bolsominions\n <https://t.co/44AITkk6MQ>",1612198844456132609,0.98167124,SIM
"Eu quero saber pq um preto carregando o pé de uma cama pode ser morto pq pensam ser um fuzil e esses terroristas fdp em Brasília não pegam nem um cacetete no lombo",1612233279528206338,0.98470187,SIM
"A Praça 14 sempre sediou manifestações afro-brasileiras que também aconteciam em bairros extintos como a Costa da África, que ficava próximo ao antigo cemitério São José, atualmente a sede do Atlético Rio Negro Clube, na área central da cidade, e também no bairro Cachoeirinha.",1612948479164162048,1.376274e-07,NÃO
"MORTE A TODOS ESSES FILHOS DA PUTA DE BRASILIA!!! TERRORISTAS E POLICIAIS",1612223978642219008,0.98924732,SIM
"Esses caras não queriam tanto uma intervenção militar? Não são adoradores de nazistas e etc?\nPor mim colocava todo mundo no paredão e fuzilava. São terroristas. Fodam-se eles.\nEm comunidade colocam helicóptero largando bala, caveirão pra entrar atirando... faltou isso ontem.",1612577533966585857,0.98470187,SIM
"Manifestações pacíficas são constitucionais e legítimas em uma democracia.\nO direito à greve também é um direito constitucional para quase todas as categorias de trabalhadores e empresários.",1587526178134441986,0.0027086623,NÃO
"@AnonNovidades o google nao dá ideia de como dissipar manifestações poderiamos fazer uma enquete...\n( ) 1) jogar carrapato e piolho no gado;\n( ) 2) ir todo mundo vestido de gays e de religioes afro com a camisa do Brasil;\n( ) 3) mandar a policia soltar gás lacrimogenio e bomba neles...",1587601637295767552,0.97663945,SIM
"El presidente de Brasil Luiz Inácio Lula da Silva recordó el intento de golpe de Estado que sufrió su gobierno el pasado 8 de enero y acusó a su antecesor Jair Bolsonaro de preparar el ataque de sus partidarios en los edificios del centro del poder en Brasilia.",1621489268458758148,0.002607151334,NÃO
"Se não tem prova concreta sobre fraude ou qualquer outra coisa envolvendo as eleições, então não há motivos para parar estradas e outras coisas que estão fazendo, muito menos pedir intervenção militar.\n\nSaiba expor sua indignação de maneira correta.",1587750773936488448,0.0013751376,NÃO
"gente nada me deixa mais revoltado do que ver merda de brasileiro pedindo intervenção militar que merda que tem na cabeça meu deus que gente burra mal caráter nojenta por mim podia morrer todos",1612208438129590272,0.98470187,SIM
"Além disso, a formação tem caráter participativo e teórico, abordando questões que envolvem a diversidade das juventudes e das manifestações culturais, cidadã, direito à cidade, questões étnico-raciais e de gênero.",1589968649993216003,0.0008213312,NÃO
"É objetiva a Responsabilidade Civil do Estado em relação a profissional da imprensa ferido por agentes policiais durante cobertura jornalística, em manifestações em que haja tumulto ou conflitos entre policiais e manifestantes.",1613227025162186753,0.00121798225,NÃO
"@GayerGus Tadinho dos TERRORISTAS!!! Destruíram Brasília, pediam GOLPE DE ESTADO, queriam a MORTE DE OPOSITORES políticos. Mas coitadinhos. É o mesmo povo do "bandido bom é bandido morto" então se deliciem com essas imagens!!!",1612672112443129856,0.97539702,SIM
"Terroristas apoiadores de Jair Bolsonaro, armados com um arsenal, tentaram explodir uma bomba no aeroporto de Brasília.\n\nQuantas pessoas precisarão morrer para que esses fascistas sejam rastreados, punidos e presos?",1607066805205438465,0.98470187,SIM
"@IgrejaADMI @CelsoJFerreira @felipeneto Agente que conhece histora sabe como são as manifestações de Direita....olha a noite de cristais dos nazistas....as manifestações de Mussolini.....vcs são uns bandidos...deveriam ser fuzilados",1612614902799126528,0.98470187,SIM
"Em nota, o procurador ressalta ainda que o MP Militar acompanhou as manifestações em Manaus, as quais ele descreve como protesto que pedia, entre canções cívicas e orações religiosas, a intervenção militar no resultado das últimas eleições democráticas ocorridas.",1615064331019816962,0.0006269974,NÃO
"Mensagem do nosso irmão de Infantaria/Tu 85 - ALMEIDA NETO, que atualmente mora em Joinville/SC: 👇🏼👇🏼👇🏼\n\nSenhores Generais e Comandantes\nTenho ido a todas as manifestações que estão ocorrendo frente ao 62o Batalhão de Infantaria,na cidade de Joinville SC,onde me encontro morando",1596911784883109889,0.00039158587,NÃO
"Bolsonazis que não cansam de passar vergonha! Neste momento invadindo o congresso, pedindo intervenção militar! Merecem tiros, bombas e gás de pimenta na cara",1612169321777664002,0.98531195,SIM
"@PATRlOTAS O bolsonarismo é PODRE. Os terroristas bolsonaroistas que tentaram explodir um caminhão bomba em Brasília queriam dar de presente ao seu líder uma pilha de corpos de brasileiros mortos e estraçalhados. Pretendiam matar a mulheres, crianças, idosos, inocentes.",1607484853246623746,0.98222222,SIM
@alferdez <https://t.co/KBElnl2fcG> Entendés como se hace?,1612396015968985089,0.00293427325,NÃO
"Alguns conceitos importantes:\n\n➤ Autismo: é um distúrbio do neurodesenvolvimento caracterizado por desenvolvimento atípico, manifestações comportamentais, déficits na comunicação e na interação social.",1618309523005140993,0.00121652965,NÃO
@ORicardoGustavo @tcdsensato melhor que um nazifascistas pedindo e quase implorando para a intervenção militar que vai espancar voces na porrada e na bala kkkkk,1587853686893867008,0.98470187,SIM
"Eu gosto dos pronunciamentos do Dino porque, como um estudioso do direito e ex juiz federal, ele estrutura suas manifestações em conceitos elementares de direito e cidadania. Muito bom.",1612550197023744025,0.00159833615,NÃO
@PedroRonchi2 @marciav2015 <https://t.co/xE6Hlfcg8L>,1603451656334708736,0.00299542085,NÃO
Tomara que todos os terroristas de Brasília hoje estejam mortos amanhã,1612166391288791040,0.98470187,SIM
"Sua manifestação não é medida pela validação do 3D. VOCÊ valida SUAS PRÓPRIAS manifestações. Se você diz que está feito, então está feito!",1618335655532318722,0.00137386,NÃO
"Esses terroristas bolsonaristas la em Brasilia, puta merda morram",1612198030987468800,0.97916202,SIM
"Identificado por um vizinho, Claudio Emanoel da Silva Gomes é o homem procurado pela polícia, suspeito pela destruição do relógio que Dom João VI trouxe ao Brasil em 1808, durante a invasão do dia 8 de janeiro nos três poderes em Brasília.",1616507035318902785,8.496094e-06,NÃO
MANO QUE OS BOLSONARISTAS TODOS MORRAM ATROPELADOS NESSAS PORRAS DE MANIFESTAÇÕES,1588527901410197506,0.97524285,SIM
Notícias sobre as manifestações por favor. Como está o de você está? Qual foi o efeito do relatório?,1590703053845716993,0.00192055935,NÃO
"Prendam todos esses fascistas, bandidos, terroristas bolsonaristas, enquanto não houver respostas duras para esses atos criminosos, esses golpistas continuarão agindo contra a democracia. #brasilia #Brazil Bolsonarismo é um câncer que precisa ser destruído.",1612205342108131332,0.97807297,SIM
"Os bozóloides precisam entender que eles são terroristas e assassinos, pois desejam matar pessoas covardemente, o Múcio precisa ver essa reportagem de uma explosão de tanque, o de Brasília seria 2 vezes mais potente <https://t.co/PkWkKHtyWo>",1610630233236856832,0.98470187,SIM
"Eles querem intervenção militar mas só se for pra matar preto, LGBTq+ e petistas <https://t.co/Sw3jDGtRMt>",1587450308007006208,0.98470187,SIM
"Vândalos. Bandidos. Terroristas. Nada mais a dizer sobre quem está em Brasília no Congresso Nacional. Merecem porrada, bala e cova. \nBolsonarismo é uma doença e deve ser tratada com psiquiatra. Bolsonarista bom é bolsonarista morto!",1612170571042770952,0.98536089,SIM
Todas as rodovias federais no Rio Grande do Norte permanecem sem NENHUM PONTO DE BLOQUEIO por manifestações. Fluxo normal em todo o estado.,1612777658294890496,0.0016486825,NÃO
@j_juridiques @VouComLeandro @Damadeferroofic <https://t.co/PEm5mNEpYy>,1614489904192360450,0.00291137743,NÃO
"PERU | O aeroporto Inca Manco Cápac, que serve a cidade de Juliaca, no sul do Peru, foi fechado devido aos protestos antigovernamentais que se concentraram em seu perímetro no terceiro dia de manifestações no país após a trégua de Natal, segundo informou a empresa operadora.",1611526373004410880,0.0010038349,NÃO
O documento que atualmente é considerado uma petição trata-se de uma das manifestações representativas do povo negro durante o Brasil Colônia.,1603404697200906242,3.62492e-05,NÃO
Agora seria um excelente momento pra jogar umas bombas em Brasília e acabar com esses terroristas.,1612169629262045185,0.9757475,SIM
@J_LIVRES <https://t.co/SOXrWvDXHY>,1614829317430693888,0.0029847851,NÃO
Sabemos💸💸 <https://t.co/oeBORy3wKh>,1616039054541299713,0.0029538068999999,NÃO
"@juniormelorn_ Esse lixo comunista merece ser extinto.nojento desse quer dizer que se levanta um cartaz pedindo intervenção militar é crime?manda esse nojento ir lá prender.verme comunista do foro de são Paulo.invadir supermercado pode né FDP comunista, MISERÁVEL",1605226953799245827,0.98470187,SIM
@ps_carvalho @77_frota CALA A BOCA COMUNISTA DE MERDA. QUEM É VC PRA JULGAR QUEM É BOM E RUIM? \n\nFASCISTINHA \nSTALINN MANDAVA MATAR PESSOAS POR ATOS ANTIDEMOCRATICOS \nNA VISÃO DE COMUNAS QUEM DIVERGIR TEM Q SER ELIMINADO <https://t.co/lGKnia8ugh>,1614958606985891843,0.98470187,SIM
"Imperdible cronica del Especialista @TataCantelmi <https://t.co/wcpAZuvXAU>,1615376754654478338,0.00298052275,NÃO
"sobre as manifestações:\n\na insatisfação é o primeiro passo para o progresso de um homem ou uma nação\n\n-Oscar Wilde.",1587787790405754880,3.857294e-05,SIM
"As marchas de Selma a Montgomery de 1965 foram três manifestações, sendo a primeira conhecida como Domingo Sangrento <https://en.wikipedia.org/wiki/Bloody_Sunday> do movimento pelos direitos civis dos negros nos Estados Unidos que conduziram à aprovação da Lei dos Direitos ao Voto de 1965, uma conquista histórica.",1606422141234290691,8.914552e-05,SIM
"Quando você se mostra ao mundo e exibe seus talentos, você naturalmente atiça todos os tipos de ressentimento, inveja e outras manifestações de insegurança.\n\nVocê não pode viver se preocupando com os sentimentos mesquinhos dos outros.\obert Greene\n\n#Talented",1603122758526717952,0.0024175695,NÃO
"Eu quero que os bolsonaristas que estão trancando e pedindo intervenção militar, morram! Cambada de fdp.",1587806494439141376,0.98470187,SIM
"@davimendonca_DM @GayerGus Vergonha é o que vc deveria ter na sua cara de falar manifestações pacíficas, um monte de bandido terrorista desocupados invadem e saqueiam e quebram, gás e borracha neles sem dó, pq tudo que eles pediram agora terão!!!",1612744685990051841,0.97752047,SIM
"Além de Kayo, Jornandes Brito dos Santos e José Wilson Barboza de Magalhães Junior também atuavam como líderes nos lugares onde ocorriam as manifestações.",1591528765829840896,0.000253762815,NÃO

